epoch_ms,api_current,api_voltage_mV,api_temp_C,api_status,api_pct,sys_current_now,sys_voltage_now
1786760340850,-3599375,3628,33.5,DISCHARGING,40,,
1786760344222,-2885000,3628,33.5,DISCHARGING,40,,
1786760347588,-2725000,3628,33.5,DISCHARGING,40,,
1786760351366,-2757187,3628,33.5,DISCHARGING,40,,
1786760355001,-2615937,3628,33.5,DISCHARGING,40,,
1786760358883,-2542500,3628,33.5,DISCHARGING,40,,
1786760362803,-1995937,3628,33.5,DISCHARGING,40,,
1786760366999,-1764687,3694,33.8,DISCHARGING,40,,
1786760371384,-2031875,3694,33.8,DISCHARGING,40,,
1786760375960,-1208750,3694,33.8,DISCHARGING,40,,
1786760379020,-825312,3694,33.8,DISCHARGING,40,,
1786760381262,-753125,3694,33.8,DISCHARGING,40,,
1786760383500,-713125,3694,33.8,DISCHARGING,40,,
1786760385729,-865625,3694,33.8,DISCHARGING,40,,
1786760387945,-799062,3694,33.8,DISCHARGING,40,,
1786760390116,-754062,3768,33.6,DISCHARGING,40,,
1786760392350,-952500,3768,33.6,DISCHARGING,40,,
1786760394550,-985625,3768,33.6,DISCHARGING,40,,
1786760396740,-1585625,3768,33.6,DISCHARGING,40,,
1786760398795,-749062,3768,33.6,DISCHARGING,40,,
1786760401817,-520625,3768,33.6,DISCHARGING,40,,
1786760404635,-622500,3768,33.6,DISCHARGING,40,,
1786760407667,-970625,3768,33.6,DISCHARGING,40,,
1786760410632,-656875,3768,33.6,DISCHARGING,40,,
1786760413457,-686875,3768,33.6,DISCHARGING,40,,
1786760416390,-766875,3768,33.6,DISCHARGING,40,,
1786760419452,-500937,3768,33.6,DISCHARGING,40,,
1786760422454,-662812,3768,33.6,DISCHARGING,40,,
1786760425359,-587187,3768,33.6,DISCHARGING,40,,
1786760428334,-385000,3768,33.6,DISCHARGING,40,,
1786760431322,-637187,3768,33.6,DISCHARGING,40,,
1786760434359,-650625,3768,33.6,DISCHARGING,40,,
1786760437308,-626562,3768,33.6,DISCHARGING,40,,
1786760440282,-689375,3768,33.6,DISCHARGING,40,,
1786760443239,-593750,3768,33.6,DISCHARGING,40,,
1786760446281,-663750,3768,33.6,DISCHARGING,40,,
1786760449208,-695937,3768,33.6,DISCHARGING,40,,
1786760452292,-629687,3768,33.6,DISCHARGING,40,,
1786760455221,-354687,3768,33.6,DISCHARGING,40,,
1786760458088,-573437,3768,33.6,DISCHARGING,40,,
1786760461007,-673750,3768,33.6,DISCHARGING,40,,
1786760463982,-360937,3768,33.6,DISCHARGING,40,,
1786760466998,-475937,3768,33.6,DISCHARGING,40,,
1786760469680,-1085000,3768,33.6,DISCHARGING,40,,
1786760473000,-3064062,3768,33.6,DISCHARGING,40,,
1786760480413,-2949375,3639,33.8,DISCHARGING,40,,
1786760487630,-2121250,3639,33.8,DISCHARGING,40,,
1786760494978,-2515625,3704,33.6,DISCHARGING,39,,
1786760501627,-1150625,3704,33.6,DISCHARGING,39,,
1786760507150,-382187,3704,33.6,DISCHARGING,39,,
1786760510153,-349375,3704,33.6,DISCHARGING,39,,
1786760513256,-355625,3704,33.6,DISCHARGING,39,,
1786760516362,-930937,3704,33.6,DISCHARGING,39,,
1786760519230,-496250,3780,33.2,DISCHARGING,39,,
1786760522142,-548437,3780,33.2,DISCHARGING,39,,
1786760525050,-590937,3780,33.2,DISCHARGING,39,,
1786760528063,-405312,3780,33.2,DISCHARGING,39,,
1786760531363,-583750,3780,33.2,DISCHARGING,39,,
1786760534421,-579687,3780,33.2,DISCHARGING,39,,
1786760537282,-627187,3780,33.2,DISCHARGING,39,,
1786760540372,-503437,3780,33.2,DISCHARGING,39,,
1786760543386,-625625,3780,33.2,DISCHARGING,39,,
1786760546407,-601875,3780,33.2,DISCHARGING,39,,
1786760549257,-617812,3780,33.2,DISCHARGING,39,,
1786760552096,-653750,3780,33.2,DISCHARGING,39,,
1786760555089,-452187,3780,33.2,DISCHARGING,39,,
1786760558027,-532187,3780,33.2,DISCHARGING,39,,
1786760560896,-557187,3780,33.2,DISCHARGING,39,,
1786760563819,-655625,3780,33.2,DISCHARGING,39,,
1786760566849,-664062,3780,33.2,DISCHARGING,39,,
1786760569874,-1772500,3780,33.2,DISCHARGING,39,,
1786760572408,-2967500,3780,33.2,DISCHARGING,39,,
1786760574395,-1378437,3780,33.2,DISCHARGING,39,,
1786760576537,-1548750,3780,33.2,DISCHARGING,39,,
1786760578693,-1447812,3780,33.2,DISCHARGING,39,,
1786760580829,-1505937,3780,33.2,DISCHARGING,39,,
1786760582990,-1497500,3780,33.2,DISCHARGING,39,,
1786760585134,-1500625,3780,33.2,DISCHARGING,39,,
1786760587245,-1393125,3780,33.2,DISCHARGING,39,,
1786760589369,-1385312,3780,33.2,DISCHARGING,39,,
1786760591513,-1312812,3780,33.2,DISCHARGING,39,,
1786760593664,-1110000,3780,33.2,DISCHARGING,39,,
1786760595792,-1161250,3780,33.2,DISCHARGING,39,,
1786760597893,-3261875,3780,33.2,DISCHARGING,39,,
1786760600783,-3831250,3620,33.2,DISCHARGING,39,,
1786760604263,-2870937,3620,33.2,DISCHARGING,39,,
1786760607832,-2703437,3620,33.2,DISCHARGING,39,,
1786760611333,-2209375,3620,33.2,DISCHARGING,39,,
1786760615008,-2086875,3620,33.2,DISCHARGING,39,,
1786760618739,-2482500,3620,33.2,DISCHARGING,39,,
1786760624867,-2112187,3665,33.5,DISCHARGING,39,,
1786760629359,-1977500,3665,33.5,DISCHARGING,39,,
1786760634201,-1271250,3665,33.5,DISCHARGING,39,,
1786760636461,-840937,3665,33.5,DISCHARGING,39,,
1786760638685,-770937,3665,33.5,DISCHARGING,39,,
1786760640938,-691875,3665,33.5,DISCHARGING,39,,
1786760643165,-978750,3786,33.2,DISCHARGING,38,,
1786760645337,-799687,3786,33.2,DISCHARGING,38,,
1786760647509,-723125,3786,33.2,DISCHARGING,38,,
1786760649724,-582187,3786,33.2,DISCHARGING,38,,
1786760651966,-771562,3786,33.2,DISCHARGING,38,,
1786760654200,-867500,3786,33.2,DISCHARGING,38,,
1786760656412,-1024062,3786,33.2,DISCHARGING,38,,
1786760658533,-915625,3786,33.2,DISCHARGING,38,,
1786760660730,-1007812,3786,33.2,DISCHARGING,38,,
1786760662918,-950937,3786,33.2,DISCHARGING,38,,
1786760665102,-982812,3786,33.2,DISCHARGING,38,,
1786760667286,-940625,3786,33.2,DISCHARGING,38,,
1786760669463,-1065312,3786,33.2,DISCHARGING,38,,
1786760671658,-974687,3786,33.2,DISCHARGING,38,,
1786760673857,-929375,3786,33.2,DISCHARGING,38,,
1786760676052,-1436250,3786,33.2,DISCHARGING,38,,
1786760678208,-1287500,3786,33.2,DISCHARGING,38,,
1786760680368,-1210937,3786,33.2,DISCHARGING,38,,
1786760682521,-1373437,3786,33.2,DISCHARGING,38,,
1786760684663,-1362187,3786,33.2,DISCHARGING,38,,
1786760686779,-1376562,3786,33.2,DISCHARGING,38,,
1786760688910,-1488437,3786,33.2,DISCHARGING,38,,
1786760691041,-1144687,3786,33.2,DISCHARGING,38,,
1786760693169,-1456875,3786,33.2,DISCHARGING,38,,
1786760695595,-3364687,3786,33.2,DISCHARGING,38,,
1786760697836,-1397500,3786,33.2,DISCHARGING,38,,
1786760699933,-1368125,3786,33.2,DISCHARGING,38,,
1786760702052,-1494375,3786,33.2,DISCHARGING,38,,
1786760704149,-1489687,3786,33.2,DISCHARGING,38,,
1786760706231,-1280000,3786,33.2,DISCHARGING,38,,
1786760708372,-1406875,3786,33.2,DISCHARGING,38,,
1786760710494,-1288750,3786,33.2,DISCHARGING,38,,
1786760712601,-1367187,3786,33.2,DISCHARGING,38,,
1786760714618,-2255937,3786,33.2,DISCHARGING,38,,
1786760716585,-1535625,3786,33.2,DISCHARGING,38,,
1786760718694,-1026562,3786,33.2,DISCHARGING,38,,
1786760720801,-1425000,3786,33.2,DISCHARGING,38,,
1786760722939,-1522500,3786,33.2,DISCHARGING,38,,
1786760725080,-1999687,3786,33.2,DISCHARGING,38,,
1786760727118,-3568750,3604,33.5,DISCHARGING,38,,
1786760730457,-3553750,3604,33.5,DISCHARGING,38,,
1786760733808,-2672500,3604,33.5,DISCHARGING,38,,
1786760737260,-2635937,3604,33.5,DISCHARGING,38,,
1786760740770,-2658437,3604,33.5,DISCHARGING,38,,
1786760744242,-2466875,3604,33.5,DISCHARGING,38,,
1786760747675,-2625625,3604,33.5,DISCHARGING,38,,
1786760751248,-2305937,3641,33.7,DISCHARGING,38,,
1786760756460,-2008437,3641,33.7,DISCHARGING,38,,
1786760760460,-1681250,3685,33.6,DISCHARGING,37,,
1786760763948,-894062,3685,33.6,DISCHARGING,37,,
1786760766148,-858750,3685,33.6,DISCHARGING,37,,
1786760768367,-678125,3685,33.6,DISCHARGING,37,,
1786760770582,-729687,3685,33.6,DISCHARGING,37,,
1786760772800,-694375,3685,33.6,DISCHARGING,37,,
1786760775004,-786875,3685,33.6,DISCHARGING,37,,
1786760777196,-668750,3685,33.6,DISCHARGING,37,,
1786760779409,-806250,3685,33.6,DISCHARGING,37,,
1786760781647,-958750,3790,33.2,DISCHARGING,37,,
1786760783846,-875937,3790,33.2,DISCHARGING,37,,
1786760786052,-744375,3790,33.2,DISCHARGING,37,,
1786760788274,-744687,3790,33.2,DISCHARGING,37,,
1786760790519,-709687,3790,33.2,DISCHARGING,37,,
1786760792691,-722500,3790,33.2,DISCHARGING,37,,
1786760794893,-865000,3790,33.2,DISCHARGING,37,,
1786760797105,-1062812,3790,33.2,DISCHARGING,37,,
1786760799300,-950937,3790,33.2,DISCHARGING,37,,
1786760801496,-935000,3790,33.2,DISCHARGING,37,,
1786760803658,-1314062,3790,33.2,DISCHARGING,37,,
1786760805802,-1322500,3790,33.2,DISCHARGING,37,,
1786760807946,-1346250,3790,33.2,DISCHARGING,37,,
1786760810113,-1165625,3790,33.2,DISCHARGING,37,,
1786760812249,-1414687,3790,33.2,DISCHARGING,37,,
1786760814391,-1371250,3790,33.2,DISCHARGING,37,,
1786760816556,-617187,3790,33.2,DISCHARGING,37,,
1786760818715,-1340312,3790,33.2,DISCHARGING,37,,
1786760820855,-1317812,3790,33.2,DISCHARGING,37,,
1786760822994,-1362500,3790,33.2,DISCHARGING,37,,
1786760825138,-1341875,3790,33.2,DISCHARGING,37,,
1786760827285,-1325312,3790,33.2,DISCHARGING,37,,
1786760829439,-1193750,3790,33.2,DISCHARGING,37,,
1786760831596,-1380625,3790,33.2,DISCHARGING,37,,
1786760833712,-1387812,3790,33.2,DISCHARGING,37,,
1786760835842,-1422812,3790,33.2,DISCHARGING,37,,
1786760837989,-1491562,3790,33.2,DISCHARGING,37,,
1786760840110,-1221562,3790,33.2,DISCHARGING,37,,
1786760842151,-1371875,3790,33.2,DISCHARGING,37,,
1786760844256,-1396562,3790,33.2,DISCHARGING,37,,
1786760846389,-1456875,3790,33.2,DISCHARGING,37,,
1786760848541,-1192500,3790,33.2,DISCHARGING,37,,
1786760850664,-504687,3790,33.2,DISCHARGING,37,,
1786760852808,-1220937,3790,33.2,DISCHARGING,37,,
1786760854869,-2930312,3615,33.3,DISCHARGING,37,,
1786760860003,-3107812,3615,33.3,DISCHARGING,37,,
1786760865285,-2865312,3615,33.3,DISCHARGING,37,,
1786760870353,-2347812,3615,33.3,DISCHARGING,37,,
1786760876125,-2219062,3615,33.3,DISCHARGING,37,,
1786760880116,-2031875,3615,33.3,DISCHARGING,37,,
1786760885376,-1786562,3670,33.6,DISCHARGING,37,,
1786760890302,-1310312,3670,33.6,DISCHARGING,37,,
1786760894695,-1852187,3670,33.6,DISCHARGING,37,,
1786760898953,-1070937,3670,33.6,DISCHARGING,37,,
1786760901417,-807500,3670,33.6,DISCHARGING,37,,
1786760903665,-769687,3670,33.6,DISCHARGING,37,,
1786760905925,-695312,3772,33.4,DISCHARGING,37,,
1786760908250,-602187,3772,33.4,DISCHARGING,37,,
1786760910598,-651562,3772,33.4,DISCHARGING,37,,
1786760912925,-544062,3772,33.4,DISCHARGING,37,,
1786760915235,-717187,3772,33.4,DISCHARGING,37,,
1786760917464,-625000,3772,33.4,DISCHARGING,37,,
1786760919697,-804375,3787,33.3,DISCHARGING,36,,
1786760921952,-802187,3787,33.3,DISCHARGING,36,,
1786760924193,-665625,3787,33.3,DISCHARGING,36,,
1786760926410,-726562,3787,33.3,DISCHARGING,36,,
1786760928640,-750312,3787,33.3,DISCHARGING,36,,
1786760930928,-816562,3787,33.3,DISCHARGING,36,,
1786760933124,-637500,3787,33.3,DISCHARGING,36,,
1786760935326,-1026250,3787,33.3,DISCHARGING,36,,
1786760937535,-1001562,3787,33.3,DISCHARGING,36,,
1786760939698,-990312,3787,33.3,DISCHARGING,36,,
1786760941863,-895937,3787,33.3,DISCHARGING,36,,
1786760944057,-1144375,3787,33.3,DISCHARGING,36,,
1786760946216,-1488750,3787,33.3,DISCHARGING,36,,
1786760948348,-1302187,3787,33.3,DISCHARGING,36,,
1786760950465,-1234062,3787,33.3,DISCHARGING,36,,
1786760952633,-2447187,3787,33.3,DISCHARGING,36,,
1786760954627,-733750,3787,33.3,DISCHARGING,36,,
1786760957604,-827500,3787,33.3,DISCHARGING,36,,
1786760960456,-616250,3787,33.3,DISCHARGING,36,,
1786760963470,-584687,3787,33.3,DISCHARGING,36,,
1786760966472,-568750,3787,33.3,DISCHARGING,36,,
1786760969351,-684375,3787,33.3,DISCHARGING,36,,
1786760972368,-663750,3787,33.3,DISCHARGING,36,,
1786760975261,-589375,3787,33.3,DISCHARGING,36,,
1786760978213,-677812,3787,33.3,DISCHARGING,36,,
1786760981276,-557812,3787,33.3,DISCHARGING,36,,
1786760984160,-466250,3787,33.3,DISCHARGING,36,,
1786760987177,-371562,3787,33.3,DISCHARGING,36,,
1786760990187,-1132187,3787,33.3,DISCHARGING,36,,
1786760992609,-2965625,3787,33.3,DISCHARGING,36,,
1786760996274,-3026250,3633,33.5,DISCHARGING,36,,
1786760999683,-2485312,3633,33.5,DISCHARGING,36,,
1786761002956,-2481875,3633,33.5,DISCHARGING,36,,
1786761006461,-2404687,3633,33.5,DISCHARGING,36,,
1786761011228,-2567187,3633,33.5,DISCHARGING,36,,
1786761015885,-1877812,3633,33.5,DISCHARGING,36,,
1786761019132,-2230312,3633,33.5,DISCHARGING,36,,
1786761022330,-2130000,3633,33.5,DISCHARGING,36,,
1786761025971,-1824062,3633,33.5,DISCHARGING,36,,
1786761031294,-1689687,3674,33.6,DISCHARGING,36,,
1786761035148,-1501562,3674,33.6,DISCHARGING,36,,
1786761038893,-1448750,3674,33.6,DISCHARGING,36,,
1786761043418,-1565937,3708,33.6,DISCHARGING,35,,
1786761047706,-692187,3708,33.6,DISCHARGING,35,,
1786761050925,-322812,3708,33.6,DISCHARGING,35,,
1786761054208,-319687,3708,33.6,DISCHARGING,35,,
1786761057735,-299687,3708,33.6,DISCHARGING,35,,
1786761061145,-354375,3708,33.6,DISCHARGING,35,,
1786761064600,-500937,3708,33.6,DISCHARGING,35,,
1786761067942,-369062,3779,33.4,DISCHARGING,35,,
1786761071220,-395312,3779,33.4,DISCHARGING,35,,
1786761074256,-360000,3779,33.4,DISCHARGING,35,,
1786761077440,-415937,3779,33.4,DISCHARGING,35,,
1786761080494,-439062,3779,33.4,DISCHARGING,35,,
1786761083567,-613437,3779,33.4,DISCHARGING,35,,
1786761086583,-809687,3779,33.4,DISCHARGING,35,,
1786761089395,-653437,3779,33.4,DISCHARGING,35,,
1786761092404,-680625,3779,33.4,DISCHARGING,35,,
1786761095331,-706250,3779,33.4,DISCHARGING,35,,
1786761098354,-589687,3779,33.4,DISCHARGING,35,,
1786761101334,-905937,3779,33.4,DISCHARGING,35,,
1786761104337,-608750,3779,33.4,DISCHARGING,35,,
1786761107370,-688750,3779,33.4,DISCHARGING,35,,
1786761110206,-723437,3779,33.4,DISCHARGING,35,,
1786761113061,-694062,3779,33.4,DISCHARGING,35,,
1786761115662,-1926875,3668,33.4,DISCHARGING,35,,
1786761117649,-1556562,3668,33.4,DISCHARGING,35,,
1786761119795,-1453750,3668,33.4,DISCHARGING,35,,
1786761121907,-1200312,3668,33.4,DISCHARGING,35,,
1786761124033,-1225625,3668,33.4,DISCHARGING,35,,
1786761126184,-1257812,3668,33.4,DISCHARGING,35,,
1786761128318,-1339062,3668,33.4,DISCHARGING,35,,
1786761130456,-1387500,3668,33.4,DISCHARGING,35,,
1786761132615,-1260000,3668,33.4,DISCHARGING,35,,
1786761134743,-1429062,3668,33.4,DISCHARGING,35,,
1786761136874,-1232187,3668,33.4,DISCHARGING,35,,
1786761138994,-1745625,3668,33.4,DISCHARGING,35,,
1786761141064,-3285312,3594,33.6,DISCHARGING,35,,
1786761144359,-3193125,3594,33.6,DISCHARGING,35,,
1786761149398,-2797812,3594,33.6,DISCHARGING,35,,
1786761157645,-2697500,3594,33.6,DISCHARGING,35,,
1786761163626,-2723125,3594,33.6,DISCHARGING,35,,
1786761168600,-2601875,3594,33.6,DISCHARGING,35,,
1786761172883,-1416250,3665,33.7,DISCHARGING,35,,
1786761179080,-1863437,3665,33.7,DISCHARGING,35,,
1786761184193,-849375,3665,33.7,DISCHARGING,35,,
1786761186586,-798125,3665,33.7,DISCHARGING,35,,
1786761188800,-780000,3665,33.7,DISCHARGING,35,,
1786761191066,-898125,3733,33.5,DISCHARGING,34,,
1786761193259,-563437,3733,33.5,DISCHARGING,34,,
1786761195589,-517500,3733,33.5,DISCHARGING,34,,
1786761197898,-376875,3733,33.5,DISCHARGING,34,,
1786761200261,-655625,3733,33.5,DISCHARGING,34,,
1786761202565,-713437,3733,33.5,DISCHARGING,34,,
1786761204810,-816875,3733,33.5,DISCHARGING,34,,
1786761207061,-956250,3733,33.5,DISCHARGING,34,,
1786761209339,-697500,3733,33.5,DISCHARGING,34,,
1786761211559,-815000,3733,33.5,DISCHARGING,34,,
1786761213797,-676562,3733,33.5,DISCHARGING,34,,
1786761216020,-815000,3779,33.5,DISCHARGING,34,,
1786761218227,-721250,3779,33.5,DISCHARGING,34,,
1786761220303,-825937,3779,33.5,DISCHARGING,34,,
1786761222487,-734687,3779,33.5,DISCHARGING,34,,
1786761224682,-946562,3779,33.5,DISCHARGING,34,,
1786761226850,-837812,3779,33.5,DISCHARGING,34,,
1786761229026,-947500,3779,33.5,DISCHARGING,34,,
1786761231211,-1236875,3779,33.5,DISCHARGING,34,,
1786761233384,-1150312,3779,33.5,DISCHARGING,34,,
1786761235537,-1020000,3779,33.5,DISCHARGING,34,,
1786761237670,-1316875,3779,33.5,DISCHARGING,34,,
1786761240191,-785937,3779,33.5,DISCHARGING,34,,
1786761242966,-730312,3779,33.5,DISCHARGING,34,,
1786761245830,-631562,3779,33.5,DISCHARGING,34,,
1786761248711,-685000,3779,33.5,DISCHARGING,34,,
1786761251690,-609062,3779,33.5,DISCHARGING,34,,
1786761254623,-626250,3779,33.5,DISCHARGING,34,,
1786761257485,-686875,3779,33.5,DISCHARGING,34,,
1786761260497,-227500,3779,33.5,DISCHARGING,34,,
1786761263663,-620937,3779,33.5,DISCHARGING,34,,
1786761266628,-620312,3779,33.5,DISCHARGING,34,,
1786761269623,-678750,3779,33.5,DISCHARGING,34,,
1786761272693,-651250,3779,33.5,DISCHARGING,34,,
1786761275696,-1078125,3779,33.5,DISCHARGING,34,,
1786761278176,-2915000,3779,33.5,DISCHARGING,34,,
1786761281406,-3139687,3779,33.5,DISCHARGING,34,,
1786761285624,-2591562,3607,34.0,DISCHARGING,34,,
1786761289551,-2685937,3607,34.0,DISCHARGING,34,,
1786761294489,-3031250,3607,34.0,DISCHARGING,34,,
1786761298686,-2501875,3607,34.0,DISCHARGING,34,,
1786761302986,-2295312,3607,34.0,DISCHARGING,34,,
1786761306953,-2613437,3607,34.0,DISCHARGING,34,,
1786761310134,-2014687,3654,33.9,DISCHARGING,34,,
1786761314560,-1469375,3654,33.9,DISCHARGING,34,,
1786761318935,-1334687,3654,33.9,DISCHARGING,34,,
1786761325031,-1770000,3654,33.9,DISCHARGING,34,,
1786761328711,-963125,3654,33.9,DISCHARGING,34,,
1786761330981,-719062,3654,33.9,DISCHARGING,34,,
1786761333226,-644687,3764,33.9,DISCHARGING,33,,
1786761335564,-665000,3764,33.9,DISCHARGING,33,,
1786761337838,-403750,3764,33.9,DISCHARGING,33,,
1786761340177,-583437,3764,33.9,DISCHARGING,33,,
1786761342530,-525937,3764,33.9,DISCHARGING,33,,
1786761344844,-599375,3764,33.9,DISCHARGING,33,,
1786761347159,-613125,3764,33.9,DISCHARGING,33,,
1786761349437,-629375,3764,33.9,DISCHARGING,33,,
1786761351740,-648125,3764,33.9,DISCHARGING,33,,
1786761354027,-770000,3764,33.9,DISCHARGING,33,,
1786761356301,-678750,3764,33.9,DISCHARGING,33,,
1786761358551,-741562,3764,33.9,DISCHARGING,33,,
1786761360798,-803437,3764,33.9,DISCHARGING,33,,
1786761363028,-808437,3764,33.9,DISCHARGING,33,,
1786761365232,-719062,3764,33.9,DISCHARGING,33,,
1786761367464,-1095000,3764,33.9,DISCHARGING,33,,
1786761369631,-817812,3764,33.9,DISCHARGING,33,,
